,Song title,Song author,Genre
701101,Welcome To Atlanta,Jermaine Dupri,R&B/Soul
701135,Butterflies,Michael Jackson,Pop
701137,Bring On The Rain,Jo Dee Messina & Tim McGraw,Country
701139,Caramel,City High,Hip-Hop/Rap
701215,Good Morning Beautiful,Steve Holy,Country
701219,Wrapped Around,Brad Paisley,Country
701254,Young'n (holla Back),Fabolous,Hip-Hop/Rap
701338,Where Were You (When The World Stopped Turning),Alan Jackson,Country
701339,Run,George Strait,
701378,Bouncin' Back (bumpin' Me Against The Wall),Mystikal,Hip-Hop/Rap
701379,Where The Stars And Stripes And The Eagle Fly,Aaron Tippin,Country
701501,I Wanna Talk About Me,Toby Keith,Country
701621,Riding With Private Malone,David Ball,Country
701656,Raise Up,Petey Pablo,Hip-Hop/Rap
701699,You Gets No Love,Faith Evans,R&B/Soul
701701,Be Like That,3 Doors Down,Rock
701737,Lifetime,Maxwell,
701811,Can't Deny It,Fabolous & Nate Dogg,
701820,Love Of A Woman,Travis Tritt,Country
701860,Only In America,Brooks & Dunn,Country
701898,God Bless The Usa,Lee Greenwood,Country
701899,Angry All The Time,Tim McGraw,Country
701935,I'm A Thug,Trick Daddy,Hip-Hop/Rap
701940,Where I Come From,Alan Jackson,Country
701981,Feelin' On Yo Booty,R. Kelly,R&B/Soul
702054,What I Really Meant To Say,Cyndi Thomson,Country
702057,The Space Between,Dave Matthews Band,Rock
702097,Austin,Blake Shelton,Country
702133,I'm Just Talkin' About Tonight,Toby Keith,Country
702137,Start The Commotion,Wiseguys,
702175,I Wanna Be Bad,Willa Ford,Pop
702178,Where The Blacktop Ends,Keith Urban,Country
702336,She's All I Got,Jimmy Cozier,
702337,When I Think About Angels,Jamie O'Neal,Country
702377,Take You Out,Luther Vandross,R&B/Soul
702378,Superwoman,Lil' Mo,
702379,She Couldn't Change Me,Montgomery Gentry,Country
702380,I'm Already There,Lonestar,Country
702457,Wait A Minute,Ray J & Lil' Kim,
702539,There She Goes,Babyface,
702576,I Could Not Ask For More,Sara Evans,Country
702581,I Hope You Dance,Lee Ann Womack,Country
702609,This Is Me,Dream,
702618,Stranger In My House,Tamia,R&B/Soul
702620,La Bomba,Azul Azul,Latino
702653,Missing You,Case,
702656,Stutter,Joe & Mystikal,
702658,Bizounce,Olivia,
702696,Everybody Doesn't,Amanda,Pop
702723,South Side,Moby & Gwen Stefani,
702738,Mad Season,Matchbox Twenty,Pop
702770,Jaded,Aerosmith,Rock
702771,Again,Lenny Kravitz,
702819,Request Line,Black Eyed Peas,Hip-Hop/Rap
702858,Mrs. Steven Rudy,Mark McGuinn,Country
702859,Keep It Real,Kelli Mack,
702860,Could It Be,Jaheim,R&B/Soul
702891,Crazy,K-Ci & JoJo,
702892,Don't Tell Me,Madonna,Pop
702962,Love Don't Cost A Thing,Jennifer Lopez,R&B/Soul
702980,It's Over Now,112,R&B/Soul
703011,Promise,Jagged Edge,
703016,Breathless,Corrs,
703018,That's How I Beat Shaq,Aaron Carter,Pop
703019,Like Wow!,Leslie Carter,
703058,Around The World (la La La...),ATC,
703060,One More Time,Daft Punk,Dance
703100,He Loves U Not,Dream,Pop
703101,Ms. Jackson,Outkast,Hip-Hop/Rap
703137,Crazy For This Girl,Evan & Jaron,Pop
703138,Soul Sista,Bilal,R&B/Soul
703171,You Make Me Sick,P!nk,Pop
703177,Independent Women Part I,Destiny's Child,R&B/Soul
703217,Stronger,Britney Spears,Pop
703218,Liquid Dreams,O-Town,Pop
703221,The Call,Backstreet Boys,Pop
703256,The Way You Love Me,Faith Hill,Country
703257,Hemorrhage (in My Hands),Fuel,Hard Rock
703261,Case Of The Ex,Mya,
703299,So In Love With Two,Mikaila,Rock
703301,Bouncing Off The Ceiling,A*Teens,
703330,Kryptonite,3 Doors Down,Rock
703331,My Everything,98 Degrees,
703340,You All Dat,Baha Men,Pop
703372,Dance With Me,Debelah Morgan,
703375,Still On Your Side,BBmak,
703378,Mamacita,Public Announcement,
703380,This I Promise You,NSync,
703447,Gotta Tell You,Samantha Mumba,Pop
703455,Most Girls,P!nk,Pop
703500,Pinch Me,Barenaked Ladies,Pop
703527,Don't Think I'm Not,Kandi,R&B/Soul
703540,Oklahoma,Billy Gilman,
703575,Faded,Soul Decision,
703577,I Just Wanna Love U (Give It 2 Me),Jay-Z,
703581,Thank You In Advance,Boyz II Men,R&B/Soul
703610,Come On Over Baby (All I Want),Christina Aguilera,Pop
703620,Give Me Just One Night,98 Degrees,
703656,No More,Ruff Endz,R&B/Soul
703731,Incomplete,Sisqo,
703736,You're A God,Vertical Horizon,Pop
703740,Doesn't Really Matter,Janet Jackson,Pop
703774,Natural,S Club 7,
703775,Souljas,Master P,Hip-Hop/Rap
703776,Baby If You're Redy,Snoop Dogg,
703805,(Hot S**t) Country Grammar,Nelly,Hip-Hop/Rap
703812,Wonderful,Everclear,Rock
703814,Aaron's Party (come Get It),Aaron Carter,Pop
703816,Best Of Intentions,Travis Tritt,Country
703820,If I Am,Nine Days,Rock
703846,"Jumpin',jumpin'",Destiny's Child,R&B/Soul
703854,Beteween Me And You,Ja Rule & Christina Milan,
703857,Bent,Matchbox Twenty,
703861,Liar,Profyle,
703899,Shake Ya Ass,Mystikal,Hip-Hop/Rap
703900,Who Let The Dogs Out,Baha Men,Pop
703941,It's Ok,Slimm Calhoun & Andre 3000 Of Outkast,
703975,He Wasn't Man Enough,Toni Braxton,R&B/Soul
704020,Bounce With Me,Lil Bow Wow & Xscape,
704021,Can't Go For That,Tamia,R&B/Soul
704061,Wifey,Next,R&B/Soul
704092,Absolutely (story Of A Girl),Nine Days,Rock
704100,I Think I'm In Love With You,Jessica Simpson,Pop
704101,Lucky,Britney Spears,Pop
704126,I Wanna Know,JOE,
704128,Back Here,BBmak,
704140,Callin' Me,Lil' Zane & 112,
704141,Deep Inside Of You,Third Eye Blind,Rock
704168,It's Gonna Be Me,NSync,
704180,One Voice,Billy Gilman,
704211,Try Again,Aaliyah,R&B/Soul
704245,Higher,Creed,
704255,Everything You Want,Vertical Horizon,Pop
704260,There You Go,P!nk,Pop
704261,That's The Way,Jo Dee Messina,
704300,I Wanna Be With You,Mandy Moore,Pop
704301,The Hardedt Part Of Breaking Up (is Getting Back Your Stuff),2gether,
704340,West Side Story,LFO,
704378,Purest Of Pain (a Puro Dolor),Son By Four,Pop in Spanish
704380,Swear It Again,Westlife,Pop
704381,Baby U Are,Gerald Levert,R&B/Soul
704416,Dance & Shout,Shaggy,
704418,I Will Love Again,Lara Fabian,Pop
704419,Simple Kind Of Love,No Doubt,
704420,You Sang To Me,Marc Anthony,Pop
704456,I Turn To You,Christina Aguilera,Pop
704459,Mirror Mirror,M2M,
704460,Change Your Mind,Sister Hazel,
704461,Crybaby,Mariah Carey & Snoop Dogg,
704483,Be With You,Enrique Iglesias,Latino
704487,I Try,Macy Gray,R&B/Soul
704488,The Real Slim Shady,Eminem,Hip-Hop/Rap
704492,Oops!...I Did It Again,Britney Spears,Pop
704534,The One,Backstreet Boys,
704537,I Think God Can Explain,Splender,Alternative
704541,Daily,TQ,
704574,Take That,Torrey Carter & Missy Elliott,
704577,Dancing Queen,A*Teens,
704578,Broadway,Goo Goo Dolls,
704580,Thong Song,Sisqo,
704620,Big Pimpin',Jay-Z & UGK,
704644,Say My Name,Destiny's Child,R&B/Soul
704659,Monica,Before Dark,
704661,Shackles (praise You),Mary Mary,Pop
704696,Separated,Avant,R&B/Soul
704727,Graduation (friends Forever),Vitamin C,Pop
704729,Crash And Burn,Savage Garden,Pop
704737,Better Off Alone,Alice Deejay,Dance
704740,From The Bottom Of My Broken Heart,Britney Spears,Pop
704741,Yes!,Chad Brock,
704775,Bye Bye Bye,NSync,
704778,Only God Knows Why,Kid Rock,Hard Rock
704780,Feelin' So Good,Jennifer Lopez,R&B/Soul
704804,It Feels So Good,Sonique,Dance
704821,I Don't Wanna Kiss You Goodnight,LFO,Pop
704858,Amazed,Lonestar,Country
704860,Someday Out Of The Blue,Elton John,Pop
704892,Never Let You Go,Third Eye Blind,Rock
704898,Get It On Tonite,Montell Jordan,R&B/Soul
704901,This Time Around,Hanson,Pop
704938,Show Me The Meaning Of Being Lonely,Backstreet Boys,Pop
704939,Wobble Wobble,504 Boyz,Hip-Hop/Rap
704941,Goodbye Earl,Dixie Chicks,
704980,Another Dumb Blonde,Hoku,Pop
705017,Nothing As It Seems,Pearl Jam,Alternative
705018,I Like It,Sammie,
705020,All The Small Things,Blink 182,
705047,Bring It All To Me,Blaque,R&B/Soul
705048,What A Girl Wants,Christina Aguilera,Pop
705051,That's The Way It Is,Celine Dion,
705057,Where You Are,Jessica Simpson,
705061,Smooth,Santana & Rob Thomas,
705088,I Knew I Loved You,Savage Garden,Pop
705095,The Bad Touch,Bloodhound Gang,Rock
705137,I Learned From The Best,Whitney Houston,Dance
705138,If You Don't Wanna Love Me,Tamar,
705139,Whistle While You Twurk,Ying Yang Twins,Hip-Hop/Rap
705141,I'm Outta Love,Anastacia,Pop
705174,Take A Picture,Filter,Soundtrack
705176,Falls Apart,Sugar Ray,Pop
705181,U Don't Love Me,Kumbia Kings Featuring A.B. Quintanilla,
705209,Thank God I Foound You,"Mariah Carey, Joe & 98 Degrees",
705215,Hot Boyz,Missy 'Misdemeanor' Elliott,
705217,Blue (da Ba Dee),Eiffel 65,Dance
705249,Back At One,Brian McKnight,R&B/Soul
705253,Then The Morning Comes,Smash Mouth,Alternative
705260,One Night Stand,J-Shin & Latocha Scott,
705300,Still In My Heart,Tracie Spencer,R&B/Soul
705334,Dear Lie,TLC,R&B/Soul
705341,Sexual (li Da Di),Amber,Pop
705367,My Love Is Your Love,Whitney Houston,Pop
705377,He Can't Love You,Jagged Edge,R&B/Soul
705379,Shake Your Bon-Bon,Ricky Martin,Pop
705381,Best Friend,Puff Daddy,
705411,Meet Virginia,Train,Rock
705419,Don't Say You Love Me,M2M,
705421,Girl On Tv,LFO,Pop
705446,I Wanna Love You Forever,Jessica Simpson,Pop
705454,The Rhythm Divine,Enrique Iglesias,
705458,Learn To Fly,Foo Fighters,Alternative
705459,G'd Up,Snoop Dogg Presents Tha Eastsidaz,
705461,Waiting For Tonight,Jennifer Lopez,Pop
705500,24/7,Kevon Edmonds,R&B/Soul
705501,"Tricky,tricky",Lou Bega,Pop
705532,Hanginaround,Counting Crows,Pop
705540,Dancin',Guy,
705576,Steal My Sunshine,Len,
705578,Caught Out There,Kelis,Hip-Hop/Rap
705614,Unpretty,TLC,R&B/Soul
705618,"4,5,6",Sole Featuring J.t. Money And Kandi,
705619,Mambo No.5 (a Little Bit Of...),Lou Bega,Pop
705620,(You Drive Me) Crazy,Britney Spears,
705621,If You Love Me,Mint Condition,
705658,Will 2k,Will Smith & K-Ci,
705661,Stay The Night,IMX,
705688,Where My Girls At?,702,Hip-Hop/Rap
705695,Larger Than Life,Backstreet Boys,Pop
705701,Big Deal,LeAnn Rimes,
705730,The Christmas Song,Christina Aguilera,
705738,This Gift,98 Degrees,
705740,Deck The Halls,SheDaisy,
705741,15 Minutes,Marc Nelson,R&B/Soul
705779,The Rockafeller Skank,Fatboy Slim,Dance
705818,American Woman,Lenny Kravitz,Rock
705846,Someday,Sugar Ray,
705848,Scar Tissue,Red Hot Chili Peppers,Alternative
705854,Heartbreaker,Mariah Carey & Jay-Z,
705859,Get Gone,Ideal,R&B/Soul
705860,Satisfy You,Puff Daddy & R. Kelly,
705886,Genie In A Bottle,Christina Aguilera,Pop
705897,I Do (Cherish You),98 Degrees,
705900,Candy,Mandy Moore,
705901,If I Could Turn Back The Hands Of Time,R. Kelly,R&B/Soul
705940,There She Goes,Sixpence None The Richer,
705941,I Want It All,Warren G & Mack 10,
705973,Man! I Feel Like A Woman!,Shania Twain,Country
705975,All Star,Smash Mouth,Alternative
705980,Angels,Robbie Williams,Pop
706008,She's So High,Tal Bachman,Pop
706016,She's All I Ever Had,Ricky Martin,Pop
706018,Music Of My Heart,'N Sync & Gloria Estefan,
706019,Black Balloon,Goo Goo Dolls,
706021,Back That Thang Up,"Juvenile, Manny Fresh & Lil Wayne",
706051,We Can't Be Friends,Deborah Cox With R.l.,
706097,Lost In You,Garth Brooks As Chris Gaines,
706134,Summer Girls,LFO,Pop
706177,If You Had My Love,Jennifer Lopez,Pop
706178,Spend My Life With You,Eric Benet & Tamia,
706180,What's My Age Again?,Blink 182,
706181,Out Of My Head,Fastball,
706213,"Bills, Bills, Bills",Destiny's Child,R&B/Soul
706220,I'll Be Your Everything,Youngstown,Rock
706221,Never Gonna Let You Go,Faith Evans,
706254,Smile,Vitamin C & Lady Saw,
706259,Jigga My N****,Jay-Z,
706261,It's All About You (not About Me),Tracie Spencer,Hip-Hop/Rap
706284,I Want It That Way,Backstreet Boys,Pop
706297,Better Days (and The Bottom..),Citizen King,Rock
706301,I Love You Came Too Late,Joey McIntyre,Pop
706327,I Will Remember You,Sarah McLachlan,Pop
706330,Hey Leonardo (she Likes Me...),Blessid Union Of Souls,
706338,Jamboree,Naughty By Nature & Zhane,
706370,Tell Me It's Real,K-Ci & JoJo,Dance
706381,Southern Gul,Erykah Badu Featuring Rhazel,
706409,It's Not Right But It's Okay,Whitney Houston,Dance
706412,Sometimes,Britney Spears,Pop
706416,Wild Wild West,Will Smith Featuring Dru Hill & Kool Moe Dee,
706418,I Could Not Ask For More,Edwin McCain,Pop
706455,Beautiful Stranger,Madonna,Pop
706458,I Will Go With You (Con Te Partiro),Donna Summer,R&B/Soul
706460,Fortunate,Maxwell,Pop
706461,The Hardest Thing,98 Degrees,
706495,Livin' La Vida Loca,Ricky Martin,Pop
706497,No Pigeons,Sporty Thievz & Mr. Woods,
706501,Happily Ever After,Case,
706539,Everything Is Everything,Lauryn Hill,Pop
706540,Rollercoaster,B*Witched,
706541,You'll Be In My Heart,Phil Collins,Soundtrack
706564,No Scrubs,TLC,R&B/Soul
706565,Kiss Me,Sixpence None The Richer,
706573,That Don't Impress Me Much,Shania Twain,Country
706619,Give It To You,Jordan Knight,Pop
706620,La Copa De La Vida (The Cup Of Life),Ricky Martin,Pop
706621,808,Blaque,Pop
706650,Almost Doesn't Count,Brandy,Pop
706651,What It's Like,Everlast,Rap
706660,Holla Holla,Ha Rule,
706661,Who Dat,JT Money,Rock
706688,Every Morning,Sugar Ray,Pop
706694,Chante's Got A Man,Chante Moore,
706697,Slide,Goo Goo Dolls,
706773,Please Remember Me,Tim McGraw,Country
706779,Heartbreak Hotel,"Whitney Houston, Faith Evans & Kelly Price",
706815,Fly Away,Lenny Kravitz,Rock
706816,Millennium,Robbie Williams,Pop
706821,Believe,Cher,
706857,Sweet Lady,"Tyrese ",
706860,It Ain't My Fault 2,Silkk The Shocker & Mystikal,
706861,Did You Ever Think,R. Kelly,R&B/Soul
706892,My Favorite Girl,Dave Hollister,R&B/Soul
706893,I Drive Myself Crazy,NSync,
706895,All I Have To Give,Backstreet Boys,Pop
706896,Praise You,Fatboy Slim,Dance
706901,What'd You Come Here For?,Trina & Tamara,
706929,Angel Of Mine,Monica,R&B/Soul
706930,Back 2 Good,Matchbox 20,
706933,Anything But Down,Sheryl Crow,Rock
706936,...Baby One More Time,Britney Spears,Pop
706940,Why Don't You Get A Job,Offspring,
706966,We Like To Party,Vengaboys,Pop
706969,What's It Gonna Be?!,Busta Rhymes & Janet,
706970,Special,Garbage,Rock
706978,If You (lovin' Me),Silk,R&B/Soul
707019,My First Night With You,Mya,
707045,C'est La Vie,B*Witched,Pop
707053,Save Tonight,Eagle-Eye Cherry,Adult Contemporary
707055,Down So Long,Jewel,Pop
707061,Hard Knock Life (Ghetto Anthem),Jay-Z,
707089,Stay The Same,Joey McIntyre,Pop
707097,The Animal Song,Savage Garden,Pop
707099,One More Try,Divine,
707133,Everybody's Free,Baz Luhrmann,Rock
707136,When I Close My Eyes,Shanice,R&B/Soul
707138,Have You Ever?,Brandy,Pop
707139,I Still Believe,Mariah Carey,Pop
707140,Miami,Will Smith,Hip-Hop/Rap
707179,Nothing Really Matters,Madonna,Pop
707180,These Are The Times,Dru Hill,Hip-Hop/Rap
707213,(God Must Have Spent) A Little More Time...,NSync,
707220,All Night Long,Faith Evans & Puff Daddy,
707258,My Name Is,Eminem,Hip-Hop/Rap
707259,I'm Not Ready,Keith Sweat,R&B/Soul
707295,Nobody's Supposed To Be Here,Deborah Cox,Rock
707296,Ex-Factor,Lauryn Hill,R&B/Soul
707300,Jumper,Third Eye Blind,Alternative
707301,At The Stars,Better Than Ezra,Rock
707334,Lullaby,Shawn Mullins,
707335,You,Jesse Powell,
707340,Faded Pictures,Case & Joe,Pop
707341,Lately,Divine,
707377,Taking Everything,Gerald Levert,R&B/Soul
707378,Ghetto Cowboy,Mo Things Family,
707380,Woof,Snoop Dogg,Hip-Hop/Rap
707420,Hands,Jewel,Pop
707421,Pretty Fly (For A White Guy),Offspring,
707451,Unsent,Alanis Morissette,Pop
707457,Take Me There,"Blackstreet, Mya & Mase",
707458,It's All Been Done,Barenaked Ladies,Pop
707494,Inside Out,Eve 6,
707495,I Don't Want To Miss A Thing,Mark Chesnutt,
707497,I'm Your Angel,R. Kelly & Celine Dion,
707498,When You Believe,Whitney Houston & Mariah Carey,Pop
707500,How Do I Deal,Jennifer Love Hewitt,Soundtrack
707531,Because Of You,98 Degrees,
707532,You Get What You Give,New Radicals,Pop
707541,I Will Get There,Boyz II Men,Pop
707578,Trippin',Total,Hip-Hop/Rap
707579,Father Of Mine,Everclear,Rock
707580,Goodbye,Spice Girls,Teen Pop
707581,Doo Wop (That Thing),Lauryn Hill,R&B/Soul
707615,From This Moment,Shania Twain,Country
707616,Touch It,Monifah,
707620,My Favorite Mistake,Sheryl Crow,Rock
707660,Can I Get A ...,"Jay-Z, Ja Rule & Amil-lion",
707661,Hold Me,"Brian McKnight, Tone & Kobe Bryant",
707691,Love Like This,Faith Evans,R&B/Soul
707696,Big Big World,Emilia,Pop
707701,Pushin' Weight,Ice Cube & Mr.Short Khop,
707726,One Week,Barenaked Ladies,Pop
707734,This Kiss,Faith Hill,Country
707735,Thank U,Alanis Morissette,Pop
707737,Are You That Somebody?,Aaliyah,Electronic
707738,Love Me,112 & Mase,
707741,Wherever You Go,Voices Of Theory,
707775,The Power Of Good-bye,Madonna,Pop
707810,I'll Be,Edwin McCain,
707818,The First Night,Monica,R&B/Soul
707820,Come And Get With Me,Keith Sweat & Snoop Dogg,
707821,All The Places,Aaron Hall,R&B/Soul
707851,Crush,Jennifer Paige,Pop
707854,Never Ever,All Saints,Dance
707892,How Deep Is Your Love,Dru Hill & Red Man,
707939,Westside,TQ,
707940,Hooch,Everything,Alternative
707973,I'll Never Break Your Heart,Backstreet Boys,Pop
708015,Real World,Matchbox 20,
708019,Tearin' Up My Heart,NSync,
708061,I Still Love You,Next,
708097,Too Close,Next,R&B/Soul
708098,My Little Secret,Xscape,R&B/Soul
708132,Jump Jive An' Wail,Brian Setzer Orchestra,
708137,When The Lights Go Out,Five,Pop
708168,Lately,Devine,
708172,Time After Time,Inoj,
708178,Go Deep,Janet Jackson,R&B/Soul
708210,Just The Two Of Us,Will Smith,Pop
708212,I Will Wait,Hootie & The Blowfish,
708217,My Way,Usher,
708220,The Boy Is Mine,Brandy & Monica,Pop
708253,The Way,Fastball,
708260,I Can Do That,Montell Jordan,R&B/Soul
708261,Thinkin' Bout It,Gerald Levert,R&B/Soul
708299,Lookin' At Me,Mase & Puff Daddy,
708301,Daydreamin',Tatyana Ali,
708325,Torn,Natalie Imbruglia,Pop
708327,Wishing I Was There,Natalie Imbruglia,Pop
708341,Still A Thang,Snoop Dogg,Hip-Hop/Rap
708374,Cruel Summer,Ace Of Base,
708409,Adia,Sarah McLachlan,Pop
708410,Uninvited,Alanis Morissette,Alternative
708417,Say It,Voices Of Theory,
708420,Splackavellie,Pressha,R&B/Soul
708421,Friend Of Mine,Kelly Price,R&B/Soul
708457,Ghetto Supastar,"Pras Michel, Ol' Dirty Bastard & Mya",
708459,To The Moon And Back,Savage Garden,Pop
708461,Come With Me,Puff Daddy & Jimmy Page,
708493,All My Life,K-Ci & JoJo,R&B/Soul
708534,Anytime,Brian Mckight,
708540,Can't Get Enough Of You Baby,Smash Mouth,Alternative
708541,Make It Hot,Nicole,
708575,Kind & Generous,Natalie Merchant,
708581,Nobody Does It Better,Nate Dogg & Warren G,Hip-Hop/Rap
708620,Ray Of Light,Madonna,Pop
708649,Sex And Candy,Marcy Playground,Alternative
708655,Time Of Your Life,Green Day,Alternative
708659,Gotta Be,Jagged Edge,
708660,Cleopatra's Theme,Cleopatra,Pop
708690,Everybody (backstreet's Back),Backstreet Boys,Pop
708698,Stop,Spice Girls,Britpop
708700,My All,Mariah Carey,Pop
708740,3 Am,Matchbox 20,
708741,I Got The Hook Up,Master P,Hip-Hop/Rap
708777,They Don't Know,Jon B.,Pop
708780,I Want You Back,NSync,
708807,Gettin' Jiggy Wit It,Will Smith,Pop
708808,"Truly,madly,deeply",Savage Garden,Pop
708819,I Get Lonely,Janet Jackson,R&B/Soul
708855,Searchin' My Soul,Vonda Shepard,Rock
708857,The Arms Of The One Who Loves You,Xscape,R&B/Soul
708858,Looking Through Your Eyes,LeAnn Rimes,Pop
708859,Shorty,Imajin & Keith Murray,
708860,Turn It Up (remix),Busta Rhymes,Pop
708901,Let's Ride,"Montell Jordan, Master P & Silkk The Shocker",
708926,How's It Going To Be,Third Eye Blind,Pop
708930,Together Again,Janet Jackson,Pop
708936,Heroes,Wallflowers,
708938,Body Bumpin' Yippie-yi-yo,Public Announcement,R&B/Soul
708939,"No, No, No",Destiny's Child,
708967,Frozen,Madonna,Pop
708968,As Long As You Love Me,Backstreet Boys,Pop
708979,It's All About Me,Mya & Sisqo Of Dru Hill,
708981,Make Em' Say Uhh!,"Master P, Friend &  Silkk The Shocker",
709018,Do You Really Want Me,Robyn,Pop
