Country,Position,Date,Song title,Song author,Country artist,Genre
France,10,2023-04-22,Pelo,PLK,FR,Hip-Hop/Rap

France,11,2023-04-22,Calm Down,Rema,GB,

France,12,2023-04-22,Capitaine,Djadja & Dinaz,Paris,Hip-Hop/Rap

France,13,2023-04-22,Rush,Ayra Starr,NG,

France,14,2023-04-22,Secret,Louane Emera,FR,

France,15,2023-04-22,Pas De Sentiments,PLK,FR,Hip-Hop/Rap

France,16,2023-04-22,Decembre,PLK,FR,Hip-Hop/Rap

France,17,2023-04-22,Meuda,Tiakola,FR,Hip-Hop/Rap

France,18,2023-04-22,Tiki Taka,Vacra,,Afro-Pop

France,19,2023-04-22,Daylight,David Kushner,US,Pop

France,20,2023-04-22,Room 69,Tayc,FR,Funk

France,1,2023-03-25,Coeur De Ice,Zola & Damso,BE,

France,2,2023-03-25,Flowers,Miley Cyrus,US,Pop

France,3,2023-03-25,Amber,Zola & Tiakola,FR,

France,4,2023-03-25,No Leche,"Gazo, Leto, Kerchak & Fave",,

France,5,2023-03-25,Nocif,Hamza & Damso,BE,Hip-Hop/Rap

France,6,2023-03-25,Toute La Journee,Zola & Tiakola,FR,

France,7,2023-03-25,Jolie,Gaulois & Ninho,FR,

France,8,2023-03-25,Room 69,Tayc,FR,Funk

France,9,2023-03-25,N'y Pense Plus,Tayc,FR,Hip-Hop/Rap

France,10,2023-03-25,Envie7vie,Zola,FR,Hip-Hop/Rap

France,11,2023-03-25,Secret,Louane Emera,FR,

France,12,2023-03-25,Ciao,Werenoi & Ninho,FR,

France,13,2023-03-25,Baby,Aya Nakamura,FR,

France,14,2023-03-25,L'armoire,Zola,FR,Hip-Hop/Rap

France,15,2023-03-25,Acolyte,"Gianni, Dadju & Ninho",FR,

France,16,2023-03-25,Frosties,Zola,FR,Rap

France,17,2023-03-25,Calm Down,Rema,GB,

France,18,2023-03-25,Electro,Zola,FR,

France,19,2023-03-25,Escorte,Werenoi,,Hip-Hop/Rap

France,20,2023-03-25,Zaza,Zola,FR,

France,1,2023-02-25,Nocif,Hamza & Damso,BE,Hip-Hop/Rap

France,2,2023-02-25,Sadio,Hamza & Offset,US,Hip-Hop/Rap

France,3,2023-02-25,Flowers,Miley Cyrus,US,Pop

France,4,2023-02-25,Free YSL,Hamza,BE,Hip-Hop/Rap

France,5,2023-02-25,Ma Realite,Hamza,BE,Hip-Hop/Rap

France,6,2023-02-25,Atasante Part. 2,Hamza,BE,

France,7,2023-02-25,Codeine 19,Hamza,BE,Hip-Hop/Rap

France,8,2023-02-25,Au Bout De La Nuit,Hamza,BE,Hip-Hop/Rap

France,9,2023-02-25,Jolie,Gaulois & Ninho,FR,

France,10,2023-02-25,Tsunami,Hamza,BE,

France,11,2023-02-25,Baby,Aya Nakamura,FR,

France,12,2023-02-25,Only U,Hamza,BE,

France,13,2023-02-25,Introduction,Hamza,BE,

France,14,2023-02-25,Toute La Journee,Zola & Tiakola,FR,

France,15,2023-02-25,Maybach,Landy & Gazo,FR,

France,16,2023-02-25,Nasa,Hamza,BE,

France,17,2023-02-25,Amber,Zola & Tiakola,FR,

France,18,2023-02-25,La Force Tranquille,Djadja & Dinaz,Paris,Hip-Hop/Rap

France,19,2023-02-25,Cocoro,Hamza,BE,

France,20,2023-02-25,Murder,Hamza,BE,

German,1,2023-08-19,Summertime,Kontra K & Lana Del Rey,US,

German,2,2023-08-19,Komet,Udo Lindenberg & Apache 207,DE,Pop

German,3,2023-08-19,Madchen Auf Dem Pferd,"Luca-Dante Spadafora, Niklas Dee & Octavian",DE,

German,4,2023-08-19,9 Bis 9,"Sira, Bausa & Badchieff",DE,

German,5,2023-08-19,TABU.,Yung Yury & Damn Yury,,Techno

German,6,2023-08-19,Friesenjung,"Ski Aggu, Joost & Otto Waalkes",DE,Hip-Hop/Rap

German,7,2023-08-19,Dance The Night,Dua Lipa,England,Pop

German,8,2023-08-19,Mami,Luciano & Bia,,

German,9,2023-08-19,Mietfrei,Ski Aggu & Sira,DE,

German,10,2023-08-19,Not Fair,"Niklas Dee, Old Jim & Enny-Mae",DE,

German,11,2023-08-19,Push Up,Creeds,FR,Dance

German,12,2023-08-19,Ewigkeit,Erobe & Lyfrix,,

German,13,2023-08-19,Weisses Haus,Ayliva,DE,

German,14,2023-08-19,What Was I Made For?,Billie Eilish,US,Alternative

German,15,2023-08-19,Barbie World,"Nicki Minaj, Ice Spice & Aqua",US,

German,16,2023-08-19,Breaking Your Heart,Apache 207,DE,Hip-Hop/Rap

German,17,2023-08-19,Daylight,David Kushner,US,Pop

German,18,2023-08-19,Lay Low,Tiesto,NL,

German,19,2023-08-19,Vois Sur Ton Chemin,Bennett,US,

German,20,2023-08-19,Flowers,Miley Cyrus,US,Pop

German,21,2023-08-19,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance

German,22,2023-08-19,Substitution,Purple Disco Machine & Kungs,DE,Dance

German,23,2023-08-19,Wildberry Lillet,Nina Chuba,DE,Hip-Hop/Rap

German,24,2023-08-19,Cynical,"Twocolors, Safri Duo & Chris De Sarandy",DK,

German,25,2023-08-19,Nachts Wach,"Miksu, Macloud & Makko",DE,

German,26,2023-08-19,Fukumean,Gunna,US,Hip-Hop/Rap

German,27,2023-08-19,Anders,"01099, Paul & Ski Aggu",DE,Hip-Hop/Rap

German,28,2023-08-19,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap

German,29,2023-08-19,FE!N,Travis Scott & Playboi Carti,US,

German,30,2023-08-19,Mangos Mit Chili,Nina Chuba,DE,Hip-Hop/Rap

German,31,2023-08-19,Popular,"Weeknd, Playboi Carti & Madonna",US,

German,32,2023-08-19,Liebe Auf Der Ruckbank,FiNCH & Tream,DE,Hip-Hop/Rap

German,33,2023-08-19,Prada,"Casso, Raye & D-Block Europe",GB,

German,34,2023-08-19,Cruel Summer,Taylor Swift,US,Pop

German,35,2023-08-19,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

German,36,2023-08-19,Dorfkinder,Finnel,DE,Pop

German,37,2023-08-19,Zukunft Pink,Peter Fox & Inez,US,

German,38,2023-08-19,In Deinen Armen,Ayliva,DE,

German,39,2023-08-19,Wenn Das So Bleibt,Apache 207,DE,Hip-Hop/Rap

German,40,2023-08-19,Chemical,Post Malone,US,Pop

German,1,2023-07-22,Komet,Udo Lindenberg & Apache 207,DE,Pop

German,2,2023-07-22,Friesenjung,"Ski Aggu, Joost & Otto Waalkes",DE,Hip-Hop/Rap

German,3,2023-07-22,TABU.,Yung Yury & Damn Yury,,Techno

German,4,2023-07-22,Madchen Auf Dem Pferd,"Luca-Dante Spadafora, Niklas Dee & Octavian",DE,

German,5,2023-07-22,Mietfrei,Ski Aggu & Sira,DE,

German,6,2023-07-22,9 Bis 9,"Sira, Bausa & Badchieff",DE,

German,7,2023-07-22,Ich Hab Den Schonsten Arsch Der Welt,Katja Krasavice & Felix Jaehn,DE,Hip-Hop/Rap

German,8,2023-07-22,Weisses Haus,Ayliva,DE,

German,9,2023-07-22,Tropicana,RAF Camora & HoodBlaq,AT,

German,10,2023-07-22,Not Fair,"Niklas Dee, Old Jim & Enny-Mae",DE,

German,11,2023-07-22,Breaking Your Heart,Apache 207,DE,Hip-Hop/Rap

German,12,2023-07-22,Seven,Jung Kook & Latto,KR,K-Pop

German,13,2023-07-22,Flowers,Miley Cyrus,US,Pop

German,14,2023-07-22,Daylight,David Kushner,US,Pop

German,15,2023-07-22,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance

German,16,2023-07-22,Push Up,Creeds,FR,Dance

German,17,2023-07-22,So,Bonez MC,DE,

German,18,2023-07-22,Brazil Funk Freestyle,Bobby Vandamme,DE,Hip-Hop/Rap

German,19,2023-07-22,Lay Low,Tiesto,NL,

German,20,2023-07-22,In Deinen Armen,Ayliva,DE,

German,21,2023-07-22,Anders,"01099, Paul & Ski Aggu",DE,Hip-Hop/Rap

German,22,2023-07-22,Wildberry Lillet,Nina Chuba,DE,Hip-Hop/Rap

German,23,2023-07-22,Nachts Wach,"Miksu, Macloud & Makko",DE,

German,24,2023-07-22,Was Echtes,Kontra K,Berlin,Hip-Hop/Rap

German,25,2023-07-22,Substitution,Purple Disco Machine & Kungs,DE,Dance

German,26,2023-07-22,5ive On It,Kalim,DE,

German,27,2023-07-22,Wenn Das So Bleibt,Apache 207,DE,Hip-Hop/Rap

German,28,2023-07-22,Mangos Mit Chili,Nina Chuba,DE,Hip-Hop/Rap

German,29,2023-07-22,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap

German,30,2023-07-22,Popular,"Weeknd, Playboi Carti & Madonna",US,

German,31,2023-07-22,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

German,32,2023-07-22,Zukunft Pink,Peter Fox & Inez,US,

German,33,2023-07-22,Neunzig,Apache 207,DE,Hip-Hop/Rap

German,34,2023-07-22,Fukumean,Gunna,US,Hip-Hop/Rap

German,35,2023-07-22,Vampire,Olivia Rodrigo,US,Pop

German,36,2023-07-22,Zelten Auf Kies,Tream & Treamiboii,DE,

German,37,2023-07-22,Bumsbar,"Ikke Huftgold, Schurze & DJ Robin",DE,

German,38,2023-07-22,Malli,Dardan & Azet,DE,Hip-Hop/Rap

German,39,2023-07-22,Sommer,Casper & CRO,DE,

German,40,2023-07-22,Bona,Azet & DJ Gimi-O,,Hip-Hop/Rap

German,1,2023-06-24,Friesenjung,"Ski Aggu, Joost & Otto Waalkes",DE,Hip-Hop/Rap

German,2,2023-06-24,Komet,Udo Lindenberg & Apache 207,DE,Pop

German,3,2023-06-24,Strada,RAF Camora & Ahmad Amin,AT,Hip-Hop/Rap

German,4,2023-06-24,In Deinen Armen,Ayliva,DE,

German,5,2023-06-24,TABU.,Yung Yury & Damn Yury,,Techno

German,6,2023-06-24,Breaking Your Heart,Apache 207,DE,Hip-Hop/Rap

German,7,2023-06-24,Was Weist Du Schon,Apache 207,DE,Hip-Hop/Rap

German,8,2023-06-24,Wenn Das So Bleibt,Apache 207,DE,Hip-Hop/Rap

German,9,2023-06-24,Daylight,David Kushner,US,Pop

German,10,2023-06-24,Flowers,Miley Cyrus,US,Pop

German,11,2023-06-24,Aber Sie,Ayliva,DE,

German,12,2023-06-24,Lay Low,Tiesto,NL,

German,13,2023-06-24,Neunzig,Apache 207,DE,Hip-Hop/Rap

German,14,2023-06-24,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance

German,15,2023-06-24,Madchen Auf Dem Pferd,"Luca-Dante Spadafora, Niklas Dee & Octavian",DE,

German,16,2023-06-24,Wildberry Lillet,Nina Chuba,DE,Hip-Hop/Rap

German,17,2023-06-24,Anders,"01099, Paul & Ski Aggu",DE,Hip-Hop/Rap

German,18,2023-06-24,Substitution,Purple Disco Machine & Kungs,DE,Dance

German,19,2023-06-24,Push Up,Creeds,FR,Dance

German,20,2023-06-24,Zukunft Pink,Peter Fox & Inez,US,

German,21,2023-06-24,Nachts Wach,"Miksu, Macloud & Makko",DE,

German,22,2023-06-24,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

German,23,2023-06-24,Alles Nur Kein Star,Bonez MC,DE,Hip-Hop/Rap

German,24,2023-06-24,Mangos Mit Chili,Nina Chuba,DE,Hip-Hop/Rap

German,25,2023-06-24,Bumsbar,"Ikke Huftgold, Schurze & DJ Robin",DE,

German,26,2023-06-24,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap

German,27,2023-06-24,Bagchaser Can,Pashanim,DE,

German,28,2023-06-24,Tattoo,Loreen,SE,Pop

German,29,2023-06-24,All Night,RAF Camora & Luciano,AT,

German,30,2023-06-24,Normal,Hava & Dardan,DE,

German,31,2023-06-24,Pass Auf,HoodBlaq,DE,Hip-Hop/Rap

German,32,2023-06-24,Match_3,Ufo361 & Lucidbeatz,DE,

German,33,2023-06-24,Fieber,Montez & SDP,DE,

German,34,2023-06-24,Mockingbird,Eminem,US,Hip-Hop/Rap

German,35,2023-06-24,Roller,Apache 207,DE,Hip-Hop/Rap

German,36,2023-06-24,Calm Down,Rema,GB,

German,37,2023-06-24,Another Love,Tom Odell,GB,Singer/Songwriter

German,38,2023-06-24,Party Sahne,"Ski Aggu, Endzone & Ericson",DE,Hip-Hop/Rap

German,39,2023-06-24,Gramm Fur Gramm,Olexesh & Bonez MC,DE,Hip-Hop/Rap

German,40,2023-06-24,How Come?,Shindy & Nate Dogg,US,

German,1,2023-05-27,Komet,Udo Lindenberg & Apache 207,DE,Pop

German,2,2023-05-27,Wenn Das So Bleibt,Apache 207,DE,Hip-Hop/Rap

German,3,2023-05-27,TABU.,Yung Yury & Damn Yury,,Techno

German,4,2023-05-27,Neunzig,Apache 207,DE,Hip-Hop/Rap

German,5,2023-05-27,Daylight,David Kushner,US,Pop

German,6,2023-05-27,Bei Nacht,RAF Camora & CRO,AT,

German,7,2023-05-27,Flowers,Miley Cyrus,US,Pop

German,8,2023-05-27,Lachel Doch Mal,Shirin David,DE,Hip-Hop/Rap

German,9,2023-05-27,Breaking Your Heart,Apache 207,DE,Hip-Hop/Rap

German,10,2023-05-27,All Night,RAF Camora & Luciano,AT,

German,11,2023-05-27,Pass Auf,HoodBlaq,DE,Hip-Hop/Rap

German,12,2023-05-27,Tattoo,Loreen,SE,Pop

German,13,2023-05-27,Bumsbar,"Ikke Huftgold, Schurze & DJ Robin",DE,

German,14,2023-05-27,Expensive Shit,Reezy & Luciano,DE,

German,15,2023-05-27,Wildberry Lillet,Nina Chuba,DE,Hip-Hop/Rap

German,16,2023-05-27,Minimum,HoodBlaq & Bonez MC,DE,

German,17,2023-05-27,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance

German,18,2023-05-27,Lay Low,Tiesto,NL,

German,19,2023-05-27,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

German,20,2023-05-27,Anders,"01099, Paul & Ski Aggu",DE,Hip-Hop/Rap

German,21,2023-05-27,Mockingbird,Eminem,US,Hip-Hop/Rap

German,22,2023-05-27,Cent'Anni,Shindy,DE,Hip-Hop/Rap

German,23,2023-05-27,Nachts Wach,"Miksu, Macloud & Makko",DE,

German,24,2023-05-27,Anna,RAF Camora,AT,

German,25,2023-05-27,Mangos Mit Chili,Nina Chuba,DE,Hip-Hop/Rap

German,26,2023-05-27,Zukunft Pink,Peter Fox & Inez,US,

German,27,2023-05-27,Substitution,Purple Disco Machine & Kungs,DE,Dance

German,28,2023-05-27,Another Love,Tom Odell,GB,Singer/Songwriter

German,29,2023-05-27,Eyes Closed,Ed Sheeran,GB,Pop

German,30,2023-05-27,Trustfall,P!nk,US,Dance

German,31,2023-05-27,Shoot,Reezy,DE,

German,32,2023-05-27,Queen Of Kings,Alessandra,,Pop

German,33,2023-05-27,As It Was,Harry Styles,England,Pop

German,34,2023-05-27,Calm Down,Rema,GB,

German,35,2023-05-27,Roller,Apache 207,DE,Hip-Hop/Rap

German,36,2023-05-27,Cinnamon Roll,Bonez MC & Gzuz,DE,Hip-Hop/Rap

German,37,2023-05-27,Sie Weiss,Ayliva & Mero,DE,

German,38,2023-05-27,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

German,39,2023-05-27,Peter Pan,Julian Sommer & Mia Julia,DE,

German,40,2023-05-27,Cha Cha Cha,Kaarija,FI,

German,1,2023-04-29,Icecream,Twenty4tim,DE,

German,2,2023-04-29,Komet,Udo Lindenberg & Apache 207,DE,Pop

German,3,2023-04-29,Cinnamon Roll,Bonez MC & Gzuz,DE,Hip-Hop/Rap

German,4,2023-04-29,Flowers,Miley Cyrus,US,Pop

German,5,2023-04-29,Daylight,David Kushner,US,Pop

German,6,2023-04-29,All Night,RAF Camora & Luciano,AT,

German,7,2023-04-29,Breaking Your Heart,Apache 207,DE,Hip-Hop/Rap

German,8,2023-04-29,Pass Auf,HoodBlaq,DE,Hip-Hop/Rap

German,9,2023-04-29,Anders,"01099, Paul & Ski Aggu",DE,Hip-Hop/Rap

German,10,2023-04-29,Mockingbird,Eminem,US,Hip-Hop/Rap

German,11,2023-04-29,TABU.,Yung Yury & Damn Yury,,Techno

German,12,2023-04-29,Better Dayz,"Summer Cem, Geenaro, Ghana Beats & Reezy",TR,

German,13,2023-04-29,Lay Low,Tiesto,NL,

German,14,2023-04-29,Wildberry Lillet,Nina Chuba,DE,Hip-Hop/Rap

German,15,2023-04-29,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

German,16,2023-04-29,Shoot,Reezy,DE,

German,17,2023-04-29,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance

German,18,2023-04-29,Sie Weiss,Ayliva & Mero,DE,

German,19,2023-04-29,Blackout,AK Ausserkontrolle,DE,

German,20,2023-04-29,Mangos Mit Chili,Nina Chuba,DE,Hip-Hop/Rap

German,21,2023-04-29,Was Mir Gefallt,Ayliva,DE,

German,22,2023-04-29,Zukunft Pink,Peter Fox & Inez,US,

German,23,2023-04-29,Double Fantasy,Weeknd & Future,CA,

German,24,2023-04-29,Trustfall,P!nk,US,Dance

German,25,2023-04-29,Nachts Wach,"Miksu, Macloud & Makko",DE,

German,26,2023-04-29,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

German,27,2023-04-29,Another Love,Tom Odell,GB,Singer/Songwriter

German,28,2023-04-29,10:35,DJ Tiesto & Tate McRae,NL,

German,29,2023-04-29,Calm Down,Rema,GB,

German,30,2023-04-29,Bamba,"Luciano, Aitch & BIA",Manchester,

German,31,2023-04-29,Escapism,Raye & 070 Shake,US,

German,32,2023-04-29,Rosenwasser,KC Rebell & Kontra K,DE,Hip-Hop/Rap

German,33,2023-04-29,Anti-Hero,Taylor Swift,US,Pop

German,34,2023-04-29,Ein Auge Blau,Peter Fox,DE,Hip-Hop/Rap

German,35,2023-04-29,Peter Pan,Julian Sommer & Mia Julia,DE,

German,36,2023-04-29,Auf Die Party,Badmomzjay & Domiziana,DE,

German,37,2023-04-29,Schimmel In Der Villa,Apache 207,DE,Hip-Hop/Rap

German,38,2023-04-29,Eyes Closed,Ed Sheeran,GB,Pop

German,39,2023-04-29,Unholy,Sam Smith & Kim Petras,US,Dance

German,40,2023-04-29,Lost,Linkin Park,US,

German,1,2023-04-01,Komet,Udo Lindenberg & Apache 207,DE,Pop

German,2,2023-04-01,Flowers,Miley Cyrus,US,Pop

German,3,2023-04-01,Shoot,Reezy,DE,

German,4,2023-04-01,Sie Weiss,Ayliva & Mero,DE,

German,5,2023-04-01,Mockingbird,Eminem,US,Hip-Hop/Rap

German,6,2023-04-01,Wildberry Lillet,Nina Chuba,DE,Hip-Hop/Rap

German,7,2023-04-01,Was Mir Gefallt,Ayliva,DE,

German,8,2023-04-01,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

German,9,2023-04-01,Mangos Mit Chili,Nina Chuba,DE,Hip-Hop/Rap

German,10,2023-04-01,Auf Die Party,Badmomzjay & Domiziana,DE,

German,11,2023-04-01,Zukunft Pink,Peter Fox & Inez,US,

German,12,2023-04-01,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

German,13,2023-04-01,Eyes Closed,Ed Sheeran,GB,Pop

German,14,2023-04-01,Nachts Wach,"Miksu, Macloud & Makko",DE,

German,15,2023-04-01,Bamba,"Luciano, Aitch & BIA",Manchester,

German,16,2023-04-01,Escapism,Raye & 070 Shake,US,

German,17,2023-04-01,Lay Low,Tiesto,NL,

German,18,2023-04-01,Calm Down,Rema,GB,

German,19,2023-04-01,Anti-Hero,Taylor Swift,US,Pop

German,20,2023-04-01,Pass Auf,HoodBlaq,DE,Hip-Hop/Rap

German,21,2023-04-01,Another Love,Tom Odell,GB,Singer/Songwriter

German,22,2023-04-01,10:35,DJ Tiesto & Tate McRae,NL,

German,23,2023-04-01,Unholy,Sam Smith & Kim Petras,US,Dance

German,24,2023-04-01,Peter Pan,Julian Sommer & Mia Julia,DE,

German,25,2023-04-01,Trustfall,P!nk,US,Dance

German,26,2023-04-01,Ich Hass Dich,Nina Chuba & Chapo102,DE,Hip-Hop/Rap

German,27,2023-04-01,Jede Nacht,Schubi Akpella & Nimo,,

German,28,2023-04-01,Lost,Linkin Park,US,

German,29,2023-04-01,P.S.,"Makko, Miksu & Macloud",DE,

German,30,2023-04-01,Roller,Apache 207,DE,Hip-Hop/Rap

German,31,2023-04-01,As It Was,Harry Styles,England,Pop

German,32,2023-04-01,Back To You,"Lost Frequencies, Elley Duhe & X Ambassadors",US,

German,33,2023-04-01,Snap,Rosa Linn,AM,Indie Pop

German,34,2023-04-01,Only 4 Life,Rubi,DE,Dance

German,35,2023-04-01,Bad Memories,"Meduza, James Carter, Elley Duhe & Fast Boy",US,

German,36,2023-04-01,Die For You,Weeknd,CA,

German,37,2023-04-01,Nix Zu Tun,"Bonez MC, Gzuz & Olexesh",DE,Hip-Hop/Rap

German,38,2023-04-01,Call It Love,Felix Jaehn & Ray Dalton,DE,Dance

German,39,2023-04-01,Hallow Kitty,Kwam.E & OVE,DE,Hip-Hop/Rap

German,40,2023-04-01,Give It To Me,Matt Sassari,,House

German,1,2023-03-04,Komet,Udo Lindenberg & Apache 207,DE,Pop

German,2,2023-03-04,Flowers,Miley Cyrus,US,Pop

German,3,2023-03-04,Sie Weiss,Ayliva & Mero,DE,

German,4,2023-03-04,Ich Liebe Dich,Samra & Sido,DE,Rap

German,5,2023-03-04,Mangos Mit Chili,Nina Chuba,DE,Hip-Hop/Rap

German,6,2023-03-04,Wildberry Lillet,Nina Chuba,DE,Hip-Hop/Rap

German,7,2023-03-04,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance

German,8,2023-03-04,Escapism,Raye & 070 Shake,US,

German,9,2023-03-04,Zukunft Pink,Peter Fox & Inez,US,

German,10,2023-03-04,Unholy,Sam Smith & Kim Petras,US,Dance

German,11,2023-03-04,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,

German,12,2023-03-04,Die For You,Weeknd,CA,

German,13,2023-03-04,Bamba,"Luciano, Aitch & BIA",Manchester,

German,14,2023-03-04,10:35,DJ Tiesto & Tate McRae,NL,

German,15,2023-03-04,Another Love,Tom Odell,GB,Singer/Songwriter

German,16,2023-03-04,Anti-Hero,Taylor Swift,US,Pop

German,17,2023-03-04,Calm Down,Rema,GB,

German,18,2023-03-04,Nachts Wach,"Miksu, Macloud & Makko",DE,

German,19,2023-03-04,Mockingbird,Eminem,US,Hip-Hop/Rap

German,20,2023-03-04,Lost,Linkin Park,US,

German,21,2023-03-04,Sturkopf (Mit Ner Glock),Bonez MC & Gzuz,DE,Hip-Hop/Rap

German,22,2023-03-04,Sure Thing,Miguel,US,R&B/Soul

German,23,2023-03-04,Glatteis,Nina Chuba,DE,Hip-Hop/Rap

German,24,2023-03-04,Bad Memories,"Meduza, James Carter, Elley Duhe & Fast Boy",US,

German,25,2023-03-04,Only 4 Life,Rubi,DE,Dance

German,26,2023-03-04,Jeden Tag Mehr,Montez,DE,Hip-Hop/Rap

German,27,2023-03-04,Ich Hass Dich,Nina Chuba & Chapo102,DE,Hip-Hop/Rap

German,28,2023-03-04,Kill Bill,SZA,US,R&B/Soul

German,29,2023-03-04,Trustfall,P!nk,US,Dance

German,30,2023-03-04,Nur Sie Darf,UFO361,DE,

German,31,2023-03-04,Call It Love,Felix Jaehn & Ray Dalton,DE,Dance

German,32,2023-03-04,Boy's A Liar,PinkPantheress,England,Pop

German,33,2023-03-04,As It Was,Harry Styles,England,Pop

German,34,2023-03-04,Let Go,Central Cee,England,Hip-Hop/Rap

German,35,2023-03-04,25 Mann,Azet,DE,Hip-Hop/Rap

German,36,2023-03-04,Matador,Olexesh,Darmstadt,

German,37,2023-03-04,Gold,Loi,"Washington, D.C.",

German,38,2023-03-04,Snap,Rosa Linn,AM,Indie Pop

German,39,2023-03-04,Star Walkin' (League Of Legends Worlds Anthem),Lil Nas X,US,Pop

German,40,2023-03-04,Give It To Me,Matt Sassari,,House

Greece,1,2023-08-21,Elpida,Konstantinos Argiros,,Europe

Greece,2,2023-08-21,Seven,Jung Kook & Latto,KR,K-Pop

Greece,3,2023-08-21,30-40,Melisses,GR,Indie Pop

Greece,4,2023-08-21,LALA,Myke Towers,PR,Latino

Greece,5,2023-08-21,Poso Thelo,Antonis Remos & Mente Fuerte,GR,Pop

Greece,6,2023-08-21,Dance The Night,Dua Lipa,England,Pop

Greece,7,2023-08-21,Odos Monaksias,Nikos Economopoulos,GR,

Greece,8,2023-08-21,What Was I Made For?,Billie Eilish,US,Alternative

Greece,9,2023-08-21,Oh Mami,Eleni Foureira & Mc Daddy,GR,

Greece,10,2023-08-21,Super Shy,NewJeans,KR,K-Pop

Greece,11,2023-08-21,Cruel Summer,Taylor Swift,US,Pop

Greece,12,2023-08-21,Columbia,Quevedo,Las Palmas de Gran Canaria,Urbano latino

Greece,13,2023-08-21,ETA,NewJeans,KR,K-Pop

Greece,14,2023-08-21,Barbie World,"Nicki Minaj, Ice Spice & Aqua",US,

Greece,15,2023-08-21,Vampire,Olivia Rodrigo,US,Pop

Greece,16,2023-08-21,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap

Greece,17,2023-08-21,Flowers,Miley Cyrus,US,Pop

Greece,18,2023-08-21,Idol,Yoasobi,JP,

Greece,19,2023-08-21,Calm Down,Rema,GB,

Greece,20,2023-08-21,La Bebe,Yng Lvcas & Peso Pluma,,Pop in Spanish

Greece,1,2023-07-24,Elpida,Konstantinos Argiros,,Europe

Greece,2,2023-07-24,Vampire,Olivia Rodrigo,US,Pop

Greece,3,2023-07-24,30-40,Melisses,GR,Indie Pop

Greece,4,2023-07-24,Idol,Yoasobi,JP,

Greece,5,2023-07-24,Mono Me Sena,George Sampanis,GB,

Greece,6,2023-07-24,Flowers,Miley Cyrus,US,Pop

Greece,7,2023-07-24,Oh Mami,Eleni Foureira & Mc Daddy,GR,

Greece,8,2023-07-24,Cupid,Fifty Fifty,GB,

Greece,9,2023-07-24,O Hartis,Natasa Theodoridou,GR,

Greece,10,2023-07-24,La Bebe,Yng Lvcas & Peso Pluma,,Pop in Spanish

Greece,11,2023-07-24,Calm Down,Rema,GB,

Greece,12,2023-07-24,Cruel Summer,Taylor Swift,US,Pop

Greece,13,2023-07-24,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap

Greece,14,2023-07-24,Where She Goes,Bad Bunny,PR,Latino

Greece,15,2023-07-24,Ella Baila Sola,Eslabon Armado & Peso Pluma,US,M�sica Mexicana

Greece,16,2023-07-24,Die For You,Weeknd & Ariana Grande,US,

Greece,17,2023-07-24,Daylight,David Kushner,US,Pop

Greece,18,2023-07-24,LALA,Myke Towers,PR,Latino

Greece,19,2023-07-24,Un X100to,Grupo Frontera & Bad Bunny,McAllen,M�sica Mexicana

Greece,20,2023-07-24,As It Was,Harry Styles,England,Pop

Greece,1,2023-06-26,Elpida,Konstantinos Argiros,,Europe

Greece,2,2023-06-26,Flowers,Miley Cyrus,US,Pop

Greece,3,2023-06-26,30-40,Melisses,GR,Indie Pop

